AN_Cell_ID_Risk_area,CELL_LONGITUDE,AN_Cloned_IMEI_Flag,BN_IDD_SMS
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2734184,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2536507,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.2057228,Not_Cloned,0
FALSE,37.3176117,Not_Cloned,0
FALSE,37.3176117,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.2593002,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,37.1866493,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.874321,Not_Cloned,0
FALSE,41.8814583,Not_Cloned,0
FALSE,41.8814583,Not_Cloned,0
FALSE,41.8814583,Not_Cloned,0
FALSE,41.8814583,Not_Cloned,0
FALSE,41.8814583,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8836899,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8275604,Not_Cloned,0
FALSE,41.8563118,Not_Cloned,0
FALSE,41.8563118,Not_Cloned,0
FALSE,41.8563118,Not_Cloned,0
FALSE,41.8563118,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8398705,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8429604,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8355789,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
FALSE,41.8228989,Not_Cloned,0
